"","Estimate","Std. Error","t value","FDR","bcpid"
"bcpIDd1G3COPR_A",0.0502619793007549,0.00751737320603623,6.68610935271857,0.0000000000869791814619953,"bcpIDd1G3COPR_A"
"bcpIDd1G5COPR_A",0.0950125306573503,0.0107545987528456,8.83459558472234,0.0000000000000000441420154578515,"bcpIDd1G5COPR_A"
"bcpIDd1G7COPR_A",0.0112111264148891,0.00733577166612526,1.52828181207701,0.127315868099858,"bcpIDd1G7COPR_A"
"bcpIDd1G7COPR_B",0.0717479416604283,0.00720793289951271,9.95402463656102,0.00000000000000000000859449849740059,"bcpIDd1G7COPR_B"
"bcpIDd1G9COPR_A",-0.0200991775017116,0.00946434536156765,-2.12367329528457,0.0343751794691205,"bcpIDd1G9COPR_A"
"bcpIDd1G9COPR_B",-0.0107915823359226,0.00948473866910897,-1.13778383489573,0.255963246027763,"bcpIDd1G9COPR_B"
"bcpIDd1H10COPR_A",0.0454734246857763,0.0114573698244888,3.96892352977749,0.0000870783020501092,"bcpIDd1H10COPR_A"
"bcpIDd1H10COPR_B",0.0619063068240258,0.017997815805143,3.43965665024395,0.000650368280858617,"bcpIDd1H10COPR_B"
"bcpIDd1H11COPR_A",-0.0350368923933256,0.00773975693567759,-4.52687244373498,0.00000813381338180656,"bcpIDd1H11COPR_A"
"bcpIDd1H11COPR_B",0.00258366022377434,0.0122988044111655,0.210074096424264,0.833728026988186,"bcpIDd1H11COPR_B"
"bcpIDd1H3COPR_A",0.057680164962732,0.010409625544403,5.54104129074509,0.000000057975445938164,"bcpIDd1H3COPR_A"
"bcpIDd1H5COPR_A",0.0858316591321352,0.00737666774863176,11.6355598566921,0.00000000000000000000000000844090330071683,"bcpIDd1H5COPR_A"
"bcpIDd1H7COPR_A",0.0227603137990564,0.0166011039294745,1.37101206617028,0.17122055315237,"bcpIDd1H7COPR_A"
"bcpIDd2A10COPR_A",0.127103961236612,0.017837795883139,7.12554185894436,0.00000000000564468041646941,"bcpIDd2A10COPR_A"
"bcpIDd2A10COPR_B",0.0720170968039746,0.0176038799284305,4.09097864202459,0.0000529833654908753,"bcpIDd2A10COPR_B"
"bcpIDd2A11COPR_A",0.0257956831364092,0.0719297442727706,0.358623312194568,0.72008595947993,"bcpIDd2A11COPR_A"
"bcpIDd2A3COPR_A",0.118705228183846,0.0147355975253554,8.05567795805975,0.0000000000000115679420648106,"bcpIDd2A3COPR_A"
"bcpIDd2A7COPR_A",0.0192754805256056,0.0234629784947842,0.821527434374562,0.411886623230659,"bcpIDd2A7COPR_A"
"bcpIDd2A7COPR_B",0.105361393094341,0.00805756451312896,13.0760843332579,0.0000000000000000000000000000000286855767655912,"bcpIDd2A7COPR_B"
"bcpIDd2A9COPR_A",0.0521586359297519,0.0106841573030341,4.88186709071944,0.00000157905435231759,"bcpIDd2A9COPR_A"
"bcpIDd2A9COPR_B",0.021557318127647,0.0131849364911134,1.63499597758219,0.102919108860827,"bcpIDd2A9COPR_B"
